bbl,longitude,latitude,ntaname,ntacode,county_fips
1014910023,-73.961688,40.7763901,Upper East Side-Carnegie Hill,MN40,061
3071820046,-73.9643613,40.5915499,Homecrest,BK25,047
1020640060,-73.9451125,40.8281572,Hamilton Heights,MN04,061
1015010016,-73.9576471,40.783138,Upper East Side-Carnegie Hill,MN40,061
3014800017,-73.9229895,40.6891644,Stuyvesant Heights,BK35,047
1021100065,-73.9387305,40.8367916,Washington Heights South,MN36,061
1000370008,-74.006355,40.7049093,Battery Park City-Lower Manhattan,MN25,061
4114310015,-73.8488902,40.667904,Lindenwood-Howard Beach,QN57,081
1014330016,-73.9561876,40.7731686,Lenox Hill-Roosevelt Island,MN31,061
1012440001,-73.9820386,40.7850136,Upper West Side,MN12,061
1004620015,-73.9892121,40.7282092,East Village,MN22,061
4014430053,-73.8845457,40.7526131,Jackson Heights,QN28,081
1013910034,-73.9621046,40.7740078,Upper East Side-Carnegie Hill,MN40,061
1015620007,-73.9504319,40.77419,Yorkville,MN32,061
1010550049,-73.9923689,40.7614072,Clinton,MN15,061
4006860014,-73.9105293,40.7685749,Astoria,QN70,081
4021320054,-73.850205,40.7293035,Forest Hills,QN17,081
3016860030,-73.9296981,40.6807642,Crown Heights North,BK61,047
1006420004,-74.0093136,40.7385461,West Village,MN23,061
2023770011,-73.9151852,40.820495,Melrose South-Mott Haven North,BX34,005
1014510041,-73.9550913,40.7713786,Lenox Hill-Roosevelt Island,MN31,061
3010870007,-73.9773518,40.6671419,Park Slope-Gowanus,BK37,047
1002460001,-73.9877145,40.7107057,Lower East Side,MN28,061
1020360057,-73.9385164,40.826013,Central Harlem North-Polo Grounds,MN03,061
1012310037,-73.9766251,40.7863932,Upper West Side,MN12,061
3053400015,-73.9723035,40.6453061,Kensington-Ocean Parkway,BK41,047
1007460018,-74.0003501,40.745455,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1009020015,-73.9828814,40.7372854,Gramercy,MN21,061
3054910001,-73.9919014,40.6279456,Borough Park,BK88,047
1013790051,-73.9684443,40.7670161,Upper East Side-Carnegie Hill,MN40,061
1021800082,-73.9367832,40.8514143,Washington Heights North,MN35,061
3086860025,-73.9633257,40.575885,Brighton Beach,BK19,047
1018640009,-73.9627027,40.8020674,Morningside Heights,MN09,061
3052680087,-73.9737951,40.6552014,Windsor Terrace,BK40,047
4092340044,-73.8331027,40.7034408,Kew Gardens,QN60,081
1018920006,-73.9692656,40.8022395,Morningside Heights,MN09,061
4084410001,-73.7174339,40.749371,Glen Oaks-Floral Park-New Hyde Park,QN44,081
1001430021,-74.0102054,40.7179247,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1016280029,-73.9480705,40.7882585,East Harlem South,MN33,061
1008430003,-73.992646,40.7367978,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
2028660053,-73.9152699,40.8476211,University Heights-Morris Heights,BX36,005
1019070045,-73.9476659,40.8067386,Central Harlem South,MN11,061
1012090037,-73.9654929,40.7917015,Upper West Side,MN12,061
3020680001,-73.9784322,40.6927262,Fort Greene,BK68,047
1003720016,-73.98005,40.7211787,Lower East Side,MN28,061
1008600026,-73.9840306,40.7451657,Midtown-Midtown South,MN17,061
1002360033,-73.9981494,40.7184521,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
4012670020,-73.8860723,40.7526722,Jackson Heights,QN28,081
2030650063,-73.8889309,40.8544221,Belmont,BX06,005
2024640001,-73.9178337,40.8349643,West Concourse,BX63,005
1018470064,-73.9572117,40.8032403,Central Harlem South,MN11,061
3019460030,-73.9649733,40.6878234,Clinton Hill,BK69,047
3002360133,-73.9938946,40.6962413,Brooklyn Heights-Cobble Hill,BK09,047
2050060069,-73.8514116,40.8936839,Woodlawn-Wakefield,BX62,005
4008840009,-73.9246733,40.7722905,Old Astoria,QN71,081
2028040013,-73.9051948,40.8487852,Mount Hope,BX41,005
4050420023,-73.8301218,40.7565173,Flushing,QN22,081
3034440050,-73.9098722,40.6832234,Bushwick South,BK78,047
2029520014,-73.8909484,40.8409228,East Tremont,BX17,005
5028270089,-74.0654975,40.6162619,Stapleton-Rosebank,SI37,085
3013170041,-73.9458099,40.6639337,Prospect Lefferts Gardens-Wingate,BK60,047
4021860075,-73.843908,40.7312686,Forest Hills,QN17,081
1022020009,-73.9187713,40.8632794,Marble Hill-Inwood,MN01,061
1016390045,-73.9429074,40.795568,East Harlem South,MN33,061
1012070016,-73.96718,40.7904339,Upper West Side,MN12,061
1010560009,-73.992654,40.7620166,Clinton,MN15,061
1014010054,-73.9642928,40.7668887,Upper East Side-Carnegie Hill,MN40,061
1014240006,-73.9611443,40.7676836,Lenox Hill-Roosevelt Island,MN31,061
1013720062,-73.9598071,40.7580683,Turtle Bay-East Midtown,MN19,061
3030030012,-73.9310201,40.706242,Bushwick North,BK77,047
4102640091,-73.7815229,40.6971952,South Jamaica,QN01,081
1016380033,-73.9430022,40.7944235,East Harlem South,MN33,061
1008850063,-73.9814543,40.7436749,Murray Hill-Kips Bay,MN20,061
1004140050,-73.990231,40.7188332,Chinatown,MN27,061
3054400010,-73.9785465,40.6288881,Borough Park,BK88,047
1019780001,-73.9586977,40.8125152,Morningside Heights,MN09,061
1010300046,-73.9804803,40.7671588,Midtown-Midtown South,MN17,061
4085100031,-73.716732,40.7455458,Glen Oaks-Floral Park-New Hyde Park,QN44,081
1019380032,-73.9452869,40.8138271,Central Harlem North-Polo Grounds,MN03,061
2025300062,-73.9274961,40.8390824,Highbridge,BX26,005
1015150070,-73.9564933,40.7804807,Upper East Side-Carnegie Hill,MN40,061
1008770013,-73.9860602,40.738628,Gramercy,MN21,061
3030550003,-73.9396097,40.7082752,Bushwick South,BK78,047
2033430180,-73.8750035,40.8791074,Norwood,BX43,005
4008390020,-73.9208839,40.7710692,Old Astoria,QN71,081
1011990005,-73.972032,40.7857801,Upper West Side,MN12,061
2027830070,-73.9110572,40.8354945,East Concourse-Concourse Village,BX14,005
2026330026,-73.9045107,40.8267666,Morrisania-Melrose,BX35,005
1014120071,-73.9608298,40.7745509,Upper East Side-Carnegie Hill,MN40,061
1020820049,-73.9465098,40.8294781,Hamilton Heights,MN04,061
1005760022,-73.9959983,40.7357797,West Village,MN23,061
2028720230,-73.918776,40.8445742,Highbridge,BX26,005
1004820003,-73.9984235,40.7217678,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
3002910043,-73.996048,40.6894454,Carroll Gardens-Columbia Street-Red Hook,BK33,047
1010770018,-73.9938631,40.7641685,Clinton,MN15,061
1020830022,-73.9456461,40.8296122,Hamilton Heights,MN04,061
3024210038,-73.9576064,40.7109511,North Side-South Side,BK73,047
3017910068,-73.9439387,40.690214,Bedford,BK75,047
3034200045,-73.9125051,40.6852731,Bushwick South,BK78,047
1003900052,-73.9799371,40.7247743,Lower East Side,MN28,061
1006420048,-74.0073759,40.7385737,West Village,MN23,061
2028000068,-73.9049224,40.8471711,Mount Hope,BX41,005
1021270052,-73.9364348,40.8415085,Washington Heights South,MN36,061
1012450047,-73.9807125,40.787909,Upper West Side,MN12,061
1003550039,-73.9857717,40.720949,Chinatown,MN27,061
3002360088,-73.9945004,40.6970867,Brooklyn Heights-Cobble Hill,BK09,047
1014600033,-73.9573566,40.7631452,Lenox Hill-Roosevelt Island,MN31,061
4083050010,-73.7317025,40.7561408,Douglas Manor-Douglaston-Little Neck,QN45,081
3024310005,-73.96245,40.712177,North Side-South Side,BK73,047
3012520075,-73.9549889,40.6717823,Crown Heights North,BK61,047
4123520498,-73.7770817,40.6869651,St. Albans,QN08,081
2041230011,-73.8599855,40.8482205,Van Nest-Morris Park-Westchester Square,BX37,005
1015390008,-73.949331,40.7832417,Yorkville,MN32,061
1009100003,-73.9799317,40.7426701,Murray Hill-Kips Bay,MN20,061
3020460037,-73.9710565,40.6957108,Fort Greene,BK68,047
2029850057,-73.8844492,40.8414983,East Tremont,BX17,005
1020790042,-73.9472739,40.8273568,Hamilton Heights,MN04,061
1015550018,-73.9472816,40.7812316,Yorkville,MN32,061
3028320012,-73.9419405,40.7197797,East Williamsburg,BK90,047
2055160215,-73.8075536,40.8245019,Schuylerville-Throgs Neck-Edgewater Park,BX52,005
2029440005,-73.8944621,40.8426662,East Tremont,BX17,005
4085110002,-73.7175644,40.7466787,Glen Oaks-Floral Park-New Hyde Park,QN44,081
1018060039,-73.9332589,40.7973222,East Harlem North,MN34,061
1019680056,-73.9527974,40.8140198,Manhattanville,MN06,061
2024270019,-73.9095019,40.8338492,East Concourse-Concourse Village,BX14,005
1002800001,-73.996685,40.7130394,Chinatown,MN27,061
1013800023,-73.9682455,40.7674113,Upper East Side-Carnegie Hill,MN40,061
1018800010,-73.9664769,40.8027109,Morningside Heights,MN09,061
2031070006,-73.886931,40.8442949,East Tremont,BX17,005
1018700028,-73.9697814,40.7957484,Upper West Side,MN12,061
1012330002,-73.9778776,40.7882928,Upper West Side,MN12,061
2055160101,-73.8093647,40.8242085,Schuylerville-Throgs Neck-Edgewater Park,BX52,005
3011630033,-73.9579392,40.6750881,Crown Heights North,BK61,047
3014070043,-73.9344243,40.6665545,Crown Heights North,BK61,047
1010640012,-73.9887618,40.7669266,Clinton,MN15,061
3014990020,-73.9145144,40.6845939,Ocean Hill,BK79,047
1013870021,-73.9650518,40.771931,Upper East Side-Carnegie Hill,MN40,061
1011860087,-73.9821326,40.7844427,Upper West Side,MN12,061
4050110034,-73.8257647,40.7622144,Flushing,QN22,081
2032480116,-73.9012955,40.8701989,Van Cortlandt Village,BX28,005
3056110044,-73.9876993,40.6362125,Borough Park,BK88,047
2045940044,-73.8685736,40.8719613,Williamsbridge-Olinville,BX44,005
1015120062,-73.9573938,40.7782962,Upper East Side-Carnegie Hill,MN40,061
1005040026,-74.0028178,40.7263076,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1007740069,-73.9966653,40.7459463,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
2033170049,-73.8959187,40.8680423,Van Cortlandt Village,BX28,005
3052330044,-73.9655781,40.6337981,Flatbush,BK42,047
1010330032,-73.9899112,40.7576989,Clinton,MN15,061
1021700344,-73.930763,40.8565737,Washington Heights North,MN35,061
3011030069,-73.9814842,40.6620374,Park Slope-Gowanus,BK37,047
1020670043,-73.9424521,40.8292318,Hamilton Heights,MN04,061
1014060050,-73.96193,40.7699895,Upper East Side-Carnegie Hill,MN40,061
4114510009,-73.8445182,40.6661141,Lindenwood-Howard Beach,QN57,081
3062990043,-73.9919727,40.604807,Bensonhurst West,BK28,047
1010750047,-73.9946357,40.7631777,Clinton,MN15,061
3021310027,-73.9644063,40.7097979,North Side-South Side,BK73,047
3001720066,-73.9838822,40.6876053,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
2031000078,-73.8854379,40.8508478,Belmont,BX06,005
1004340026,-73.9842264,40.7261089,East Village,MN22,061
1021380095,-73.9403993,40.8417467,Washington Heights South,MN36,061
1009090049,-73.9797695,40.7420717,Murray Hill-Kips Bay,MN20,061
5068920010,-74.2060394,40.5398149,Rossville-Woodrow,SI32,085
3007380009,-74.0088976,40.6495278,Sunset Park West,BK32,047
1005590012,-73.9892473,40.7336932,East Village,MN22,061
1014330012,-73.9565738,40.7733334,Lenox Hill-Roosevelt Island,MN31,061
1015850007,-73.9453603,40.7771383,Yorkville,MN32,061
1019770037,-73.9585756,40.8113377,Morningside Heights,MN09,061
2037760050,-73.8762141,40.8310187,West Farms-Bronx River,BX08,005
1005260023,-74.0016056,40.7291237,West Village,MN23,061
1012110042,-73.9755393,40.7834424,Upper West Side,MN12,061
1004180033,-73.9925723,40.7183119,Chinatown,MN27,061
2027030045,-73.8961569,40.822011,Longwood,BX33,005
1011400036,-73.9807847,40.7754754,Lincoln Square,MN14,061
1014060065,-73.9632222,40.7705361,Upper East Side-Carnegie Hill,MN40,061
2058451825,-73.9003639,40.9031179,North Riverdale-Fieldston-Riverdale,BX22,005
3016620056,-73.9271015,40.6846492,Stuyvesant Heights,BK35,047
3070500001,-73.9966847,40.5738294,Seagate-Coney Island,BK21,047
2027960039,-73.9077287,40.8460865,Mount Hope,BX41,005
1018850053,-73.9639611,40.8060834,Morningside Heights,MN09,061
2046790073,-73.8569177,40.8831128,Williamsbridge-Olinville,BX44,005
1007370031,-73.9942284,40.756744,Clinton,MN15,061
1007220046,-74.001126,40.7478374,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
2031460001,-73.8978557,40.8569033,Fordham South,BX40,005
3043290001,-73.8863354,40.6619223,East New York,BK82,047
3074221042,-73.9411042,40.592512,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,047
4012780050,-73.8878419,40.7498963,Jackson Heights,QN28,081
1015190046,-73.9528235,40.7822469,Upper East Side-Carnegie Hill,MN40,061
3006110011,-74.0170591,40.6741915,Carroll Gardens-Columbia Street-Red Hook,BK33,047
1010300025,-73.9801627,40.7667086,Midtown-Midtown South,MN17,061
1013780048,-73.9689392,40.7663905,Upper East Side-Carnegie Hill,MN40,061
5000910017,-74.0974526,40.6400942,West New Brighton-New Brighton-St. George,SI22,085
3055980027,-73.9889455,40.6392127,Borough Park,BK88,047
4022890062,-73.9204435,40.7377148,Hunters Point-Sunnyside-West Maspeth,QN31,081
3045980009,-73.9264307,40.6652075,Rugby-Remsen Village,BK96,047
1013300004,-73.9674118,40.7597176,Turtle Bay-East Midtown,MN19,061
4028740055,-73.8729263,40.730437,Rego Park,QN18,081
1010540056,-73.9935097,40.7610148,Clinton,MN15,061
3056060011,-73.9861356,40.6366021,Borough Park,BK88,047
1015130059,-73.9566208,40.7787872,Upper East Side-Carnegie Hill,MN40,061
2055160001,-73.8081839,40.8264627,,,
3048860041,-73.9472993,40.6492937,Erasmus,BK95,047
2030550012,-73.8898166,40.8565501,Belmont,BX06,005
1003500067,-73.9835531,40.7207236,Lower East Side,MN28,061
4031790020,-73.8569863,40.7133376,Forest Hills,QN17,081
1013800033,-73.9673829,40.7670488,Upper East Side-Carnegie Hill,MN40,061
3050480080,-73.958445,40.6560011,Prospect Lefferts Gardens-Wingate,BK60,047
1003890030,-73.9794178,40.7240825,Lower East Side,MN28,061
1020110053,-73.9391256,40.8197142,Central Harlem North-Polo Grounds,MN03,061
1013900003,-73.9651335,40.7745138,Upper East Side-Carnegie Hill,MN40,061
3020970078,-73.9768978,40.6875629,Fort Greene,BK68,047
4088830095,-73.8502397,40.6946152,Woodhaven,QN53,081
1015260029,-73.9547533,40.7746831,Yorkville,MN32,061
1004590034,-73.990064,40.725868,East Village,MN22,061
1015620048,-73.9507313,40.7745195,Yorkville,MN32,061
2030650037,-73.8884118,40.8557006,Belmont,BX06,005
3002510001,-73.9984277,40.6947236,Brooklyn Heights-Cobble Hill,BK09,047
3067070044,-73.9616883,40.6253978,Midwood,BK43,047
1015460008,-73.9522793,40.775802,Yorkville,MN32,061
3011010046,-73.9795487,40.6618367,Park Slope-Gowanus,BK37,047
1014480025,-73.9556056,40.7688289,Lenox Hill-Roosevelt Island,MN31,061
1019880093,-73.9532306,40.8196275,Manhattanville,MN06,061
1004060050,-73.979889,40.7287322,East Village,MN22,061
3054210035,-73.9697362,40.6330966,Flatbush,BK42,047
4005310030,-73.9331202,40.7664741,Astoria,QN70,081
3019250001,-73.9593067,40.690893,Clinton Hill,BK69,047
1014240004,-73.9612741,40.767906,Lenox Hill-Roosevelt Island,MN31,061
3046670040,-73.9199248,40.6559395,Rugby-Remsen Village,BK96,047
2029470040,-73.8929476,40.8450362,East Tremont,BX17,005
1015670007,-73.9480572,40.7774525,Yorkville,MN32,061
4030870025,-73.8572708,40.7270206,Forest Hills,QN17,081
1017510041,-73.9387549,40.8063856,Central Harlem North-Polo Grounds,MN03,061
1013340010,-73.9716721,40.748973,Turtle Bay-East Midtown,MN19,061
1004150035,-73.9904761,40.7198653,Chinatown,MN27,061
3026550005,-73.9442575,40.7273069,Greenpoint,BK76,047
3060000053,-74.0200969,40.6221334,Dyker Heights,BK30,047
4103610001,-73.7733468,40.7058528,St. Albans,QN08,081
1011660013,-73.9822094,40.7808169,Upper West Side,MN12,061
5005280045,-74.0749802,40.6248967,Stapleton-Rosebank,SI37,085
1011250025,-73.9761519,40.7767728,Lincoln Square,MN14,061
3047540036,-73.9148288,40.6529743,Rugby-Remsen Village,BK96,047
1014170020,-73.9633636,40.7628975,Lenox Hill-Roosevelt Island,MN31,061
4091410007,-73.8571749,40.6792094,Ozone Park,QN56,081
1010580041,-73.9903725,40.7630182,Clinton,MN15,061
1004680021,-73.9868482,40.7319967,East Village,MN22,061
1014080041,-73.9604166,40.7711363,Upper East Side-Carnegie Hill,MN40,061
1011240027,-73.9766865,40.776062,Lincoln Square,MN14,061
4114340075,-73.8471097,40.6662493,Lindenwood-Howard Beach,QN57,081
1015650009,-73.9488094,40.7759926,Yorkville,MN32,061
2033480071,-73.874345,40.877372,Norwood,BX43,005
3039720001,-73.8821818,40.6769925,East New York,BK82,047
2030580084,-73.8874789,40.8579998,Belmont,BX06,005
1018490002,-73.9579155,40.8040475,Central Harlem South,MN11,061
1013850032,-73.9651033,40.7701689,Upper East Side-Carnegie Hill,MN40,061
1004480035,-73.9865425,40.7268256,East Village,MN22,061
3056200037,-73.9963572,40.6395837,Borough Park,BK88,047
1012170014,-73.9735806,40.7873614,Upper West Side,MN12,061
1020830045,-73.9457,40.8299525,Hamilton Heights,MN04,061
3027460039,-73.9503382,40.7158092,East Williamsburg,BK90,047
1020020024,-73.9557372,40.8206769,Manhattanville,MN06,061
3020150070,-73.959756,40.6813852,Clinton Hill,BK69,047
1016380011,-73.9449012,40.7952671,East Harlem South,MN33,061
3004030065,-73.9914583,40.684134,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
2032960010,-73.8888014,40.869139,Bedford Park-Fordham North,BX05,005
1018830025,-73.963973,40.8041209,Morningside Heights,MN09,061
3011600030,-73.9643015,40.6764242,Prospect Heights,BK64,047
1014060046,-73.9617026,40.7698961,Upper East Side-Carnegie Hill,MN40,061
3055450074,-73.9940887,40.6218249,Bensonhurst West,BK28,047
1000650010,-74.0092627,40.7096575,Battery Park City-Lower Manhattan,MN25,061
2023740100,-73.9160732,40.8182587,Melrose South-Mott Haven North,BX34,005
3050740047,-73.9674372,40.648626,Flatbush,BK42,047
1015900044,-73.9453058,40.7731859,Yorkville,MN32,061
3002380061,-73.991987,40.6958295,Brooklyn Heights-Cobble Hill,BK09,047
2028760012,-73.9180577,40.8467915,University Heights-Morris Heights,BX36,005
3053810033,-73.9793986,40.6343669,Borough Park,BK88,047
3019010007,-73.9691324,40.6921723,Clinton Hill,BK69,047
1012310039,-73.9767768,40.7864564,Upper West Side,MN12,061
1004380028,-73.9821765,40.7284032,East Village,MN22,061
3007830033,-74.0104971,40.6458442,Sunset Park West,BK32,047
3023280003,-73.9578729,40.7173547,North Side-South Side,BK73,047
4012790035,-73.8866872,40.749747,Jackson Heights,QN28,081
3069190001,-73.9843961,40.5867949,Gravesend,BK26,047
3006550015,-73.9972896,40.6596866,Sunset Park West,BK32,047
1004470026,-73.9868276,40.7264359,East Village,MN22,061
3064350030,-74.0069721,40.6040715,Bath Beach,BK27,047
1018420023,-73.9607723,40.7986633,Morningside Heights,MN09,061
4049960007,-73.819013,40.7666752,Murray Hill,QN51,081
4028970013,-73.8760881,40.7298256,Middle Village,QN21,081
2027270027,-73.8926492,40.8261194,Hunts Point,BX27,005
1018840024,-73.9636331,40.8047987,Morningside Heights,MN09,061
4012760012,-73.8895367,40.7508312,Jackson Heights,QN28,081
2033260138,-73.8827012,40.8797303,Norwood,BX43,005
1018810013,-73.9658264,40.8032514,Morningside Heights,MN09,061
1018210025,-73.9527427,40.7994206,Central Harlem South,MN11,061
2028720001,-73.9215486,40.8411398,Highbridge,BX26,005
1015000040,-73.9564923,40.7820287,Upper East Side-Carnegie Hill,MN40,061
5052290007,-74.1577701,40.545477,Great Kills,SI54,085
2032530054,-73.9027435,40.871427,Van Cortlandt Village,BX28,005
1014960065,-73.9602523,40.7803174,Upper East Side-Carnegie Hill,MN40,061
1004060061,-73.9807187,40.7290809,East Village,MN22,061
3013800052,-73.9257072,40.670768,Crown Heights North,BK61,047
1005970007,,,,,
1015710022,-73.9448709,40.779559,Yorkville,MN32,061
3027150007,-73.9465822,40.7213382,Greenpoint,BK76,047
4083740056,-73.7248988,40.7560781,Douglas Manor-Douglaston-Little Neck,QN45,081
1019940088,-73.9608566,40.8149807,Morningside Heights,MN09,061
2028080009,-73.9063561,40.8505675,Mount Hope,BX41,005
4057870001,-73.7920824,40.7780808,Ft. Totten-Bay Terrace-Clearview,QN47,081
1008810041,-73.9823176,40.7404884,Gramercy,MN21,061
1010750033,-73.9936395,40.7626699,Clinton,MN15,061
2031730001,-73.9004465,40.8600483,Fordham South,BX40,005
4015800013,-73.878914,40.7413127,Elmhurst,QN29,081
1005190030,-74.0034492,40.727507,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1012500006,-73.9785484,40.7911282,Upper West Side,MN12,061
2023310066,-73.9215081,40.8173211,Melrose South-Mott Haven North,BX34,005
4161640005,-73.8302885,40.5819907,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
1010110052,-73.9779355,40.766055,Midtown-Midtown South,MN17,061
2029250048,-73.9021506,40.8345569,Claremont-Bathgate,BX01,005
3002790035,-73.9915119,40.6885778,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
3009190001,-74.0002414,40.6475107,Sunset Park East,BK34,047
3024320027,-73.960207,40.7111414,North Side-South Side,BK73,047
1008000020,-73.9937098,40.7444228,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1012430029,-73.9710753,40.7935996,Upper West Side,MN12,061
3070110011,-73.9949171,40.5765522,Seagate-Coney Island,BK21,047
2038190059,-73.8485957,40.8309995,Westchester-Unionport,BX59,005
1001710005,-74.0031889,40.7170385,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1019620005,-73.9594193,40.80808,Morningside Heights,MN09,061
1014980010,-73.9592009,40.7813325,Upper East Side-Carnegie Hill,MN40,061
